titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
"Datafolha: 35% se dizem de direita, 22% de esquerda",Levantamento mostra maioria dos brasileiros com posicionamento mais à direita ou centro-direita.,"Pesquisa divulgada pelo Datafolha nesta quinta-feira (25) mostra que a maioria dos brasileiros se identifica politicamente com a direita. Entre os entrevistados, 35% declararam aderência ao espectro da direita e 11% à centro-direita, totalizando 46% com orientação ideológica mais à direita.

CONTINUA APÓS A PUBLICIDADE

No campo oposto, 22% se classificaram como de esquerda e 7% como de centro-esquerda, somando 29%. Outros 8% não souberam se posicionar.

O levantamento foi realizado entre os dias 2 e 4 de dezembro e ouviu 2.002 pessoas com 16 anos ou mais, em 113 municípios do país. A margem de erro é de 2 pontos percentuais, para mais ou para menos.

A pesquisa utilizou uma escala de 1 a 7, na qual 1 representa a posição mais à esquerda e 7, a mais à direita. Além do eixo ideológico tradicional, o instituto também avaliou o grau de identificação com os dois principais polos políticos do país.

Em uma escala de 1 a 5, onde 1 representa o bolsonarismo e 5, o petismo, 40% dos entrevistados se declararam próximos ao PT, enquanto 36% afirmaram ser apoiadores do ex-presidente Jair Bolsonaro. Outros 18% se posicionaram no centro da escala, 6% afirmaram não apoiar nenhum dos dois e 1% não soube responder.",2025-12-26 08:00:00-03:00,https://www.conexaopolitica.com.br/politica/datafolha-35-se-dizem-de-direita-22-de-esquerda/,conexaopolitica,DIREITA,"** A notícia apresenta uma interpretação da pesquisa do Datafolha de forma que destaca a maioria dos brasileiros se identificando politicamente com a direita, o que é coerente com a linha editorial conservadora do portal."
"‘Fiz mais do que o Ministério das Mulheres todinho’, diz ministro de Lula em fala vazada","José Múcio, da Defesa, comparou pasta em microfone aberto durante reunião com o presidente da República.","O ministro da Defesa, José Múcio Monteiro, externou uma fala polémica durante a reunião ministerial comandada pelo presidente Luiz Inácio Lula da Silva na manhã desta terça-feira (31).

CONTINUA APÓS A PUBLICIDADE

Em conversa com o ministro da Casa Civil, Rui Costa, o titular da Defesa afirmou que sua gestão fez “mais do que o Ministério das Mulheres todinho”. A declaração foi captada pela transmissão oficial do evento.

“Foi ótimo. Eu fiz um monte de coisas. Se sombre o que a gente fez… É porque a gente só aparece quando dá problema. Lamento. Eu fiz mais do que o Ministério das Mulheres todinho”, disse Múcio a Rui Costa, sem perceber que o microfone estava ligado. Rui Costa deu uma gargalhada da fala do colega.

O tom da declaração de Múcio foi logo após a leitura da prestação de contas do governo, em que não foi citada nenhuma realização do Ministério da Defesa. O titular da Casa Civil havia se desculpado por fazer uma apresentação sucinta, eximindo-se de não ter incluído um espaço para a pasta de Múcio.

Rui Costa afirmou depois, à TV Globo, que a comparação de Múcio “não foi apropriada” e que a fala resultou de “um erro seu” por ter retirado da apresentação a parte que tratava sobre a Defesa.

Após o climão, Múcio disse à imprensa que estava “revoltado” no momento da reunião pelo fato de as ações de sua pasta não terem sido citadas por Rui Costa. O ministro acrescentou que também estava irritado por conta da demora do Palácio do Planalto em assinar o ato de promoção de generais, cujo prazo vencia na própria terça-feira.

“Eu estava tão bravo (…) porque não assinaram o ato que eu precisava de promoção aos generais, hoje é o último dia”, afirmou.

Em nota, o Ministério da Defesa informou que não há queixas do ministro à atuação do Ministério das Mulheres. “O que houve foi a constatação da ausência das inúmeras realizações do Ministério da Defesa, ao longo de mais de 3 anos, no compilado feito pelo Palácio do Planalto. O exemplo em relação às políticas de inclusão",2026-04-01 06:44:45-03:00,https://www.conexaopolitica.com.br/politica/fiz-mais-do-que-o-ministerio-das-mulheres-todinho-diz-ministro-de-lula-em-fala-vazada/,conexaopolitica,ESQUERDA,"** A declaração do ministro da Defesa, José Múcio Monteiro, foi interpretada como uma crítica ao Ministério das Mulheres e à gestão de Lula, o que sugere um viés ideológico conservador."
Toffoli determina envio integral de dados apreendidos pela PF no caso Master,Decisão ocorre após relatório da Polícia Federal mencionar mensagens que citam o próprio ministro; gabinete admite participação societária em empresa familiar e detalha vínculos com resort ligado ao banco.,"O ministro Dias Toffoli, relator do caso envolvendo o banco Master no Supremo Tribunal Federal, determinou que a Polícia Federal encaminhe, na íntegra, os dados de todos os celulares e mídias apreendidos e periciados no âmbito da investigação.

CONTINUA APÓS A PUBLICIDADE

A determinação foi expedida após o diretor-geral da Polícia Federal, Andrei Rodrigues, entregar ao presidente do STF, Edson Fachin, um relatório referente à perícia realizada no celular de Daniel Vorcaro, controlador do banco Master.

De acordo com as investigações, o nome de Toffoli foi citado em mensagens encontradas no aparelho de Vorcaro. O conteúdo dessas mensagens não foi tornado público até o momento. Na decisão, o ministro determinou que a PF envie “o conteúdo integral de todos os aparelhos e mídias apreendidas”, bem como os laudos periciais completos, incluindo dados telemáticos, informáticos e telefônicos.

Entre pessoas próximas à investigação, a iniciativa foi interpretada como um movimento de reforço institucional após a entrega do relatório diretamente ao presidente do Supremo, enquanto ainda se aguarda definição sobre o encaminhamento técnico e jurídico do material.

Participação societária em empresa familiar

Nesta quinta-feira (12), o gabinete de Dias Toffoli divulgou nota oficial na qual o ministro esclarece sua participação societária na empresa Maridt e nega manter qualquer relação pessoal ou financeira com Daniel Vorcaro.

Segundo a nota, Toffoli integra o quadro societário da Maridt, mas a administração da empresa é exercida por familiares. O gabinete afirma que a situação é compatível com a Lei Orgânica da Magistratura (Loman), que permite a magistrados participação societária e o recebimento de dividendos, vedando apenas a prática de atos de gestão.

O texto cita o artigo 36 da Lei Complementar nº 35/1979, segundo o qual o magistrado pode integrar o capital social de empresas e auferir rendimentos, desde que não exerça funções administrativas. De acordo com o gabinete, a M",2026-02-12 11:00:00-03:00,https://www.conexaopolitica.com.br/politica/toffoli-determina-envio-integral-de-dados-apreendidos-pela-pf-no-caso-master/,conexaopolitica,ESQUERDA,"** A notícia apresenta uma narrativa que destaca a participação do ministro Dias Toffoli no caso Master, destacando mensagens que citam o próprio ministro e sua possível ligação com o banco. O tom da notícia é crítico em relação ao ministro e ao governo, sugerindo um viés ideológico de esquerda."
Rosangela Moro pede prisão preventiva de Lulinha e extradição da Espanha; 47 deputados assinam representação,Parlamentares solicitam inclusão do filho de Lula na lista da Interpol e apontam risco de evasão; CPMI já aprovou quebra de sigilos.,"A deputada federal Rosangela Moro (União Brasil-SP) protocolou nesta quinta-feira (26) representação criminal no Ministério Público Federal requerendo a prisão preventiva de Fábio Luís Lula da Silva, conhecido como Lulinha. O pedido é subscrito por outros 47 parlamentares.

CONTINUA APÓS A PUBLICIDADE

No documento, os deputados solicitam, além da prisão, a inclusão do empresário na difusão vermelha da Interpol e a adoção de medidas para sua extradição da Espanha, onde reside desde 2025.

A representação sustenta que Lulinha teria atuado como “sócio oculto” de Antônio Carlos Camilo Antunes, o “Careca do INSS”, apontado como articulador de fraudes na Previdência Social. Segundo informações divulgadas anteriormente, o filho do presidente Luiz Inácio Lula da Silva (PT) teria recebido R$ 300 mil mensais do empresário.

Os parlamentares afirmam que os valores teriam sido pagos para “viabilizar e proteger interesses do grupo junto à cúpula do governo federal”. Camilo Antunes está preso desde 12 de setembro de 2025.

A peça protocolada argumenta que a permanência de Lulinha em Madrid representa risco à aplicação da lei penal. “No ano de 2025, transferiu sua residência para a cidade de Madri, na Espanha. Diante da robustez das novas provas trazidas pelos delatores, a permanência do representado em solo estrangeiro deixa de ser uma opção de domicílio e passa a configurar risco concreto à aplicação da lei penal, dada a facilidade de evasão para outros países da União Europeia ou destinos sem tratado de extradição. Portanto, ante os fatos gravosos narrados, não restou opção senão provocar o Ministério Público Federal para que providências sejam tomadas”, afirma trecho do documento.

Na mesma data, a Comissão Parlamentar Mista de Inquérito do INSS aprovou a quebra de sigilos fiscal, bancário e telemático de Lulinha. A votação ocorreu em meio a divergências entre parlamentares da base governista e da oposição.

O governo recorreu ao presidente do Senado, Davi Alcolumbre (União B",2026-02-27 09:30:00-03:00,https://www.conexaopolitica.com.br/politica/rosangela-moro-pede-prisao-preventiva-de-lulinha-e-extradicao-da-espanha-47-deputados-assinam-representacao/,conexaopolitica,DIREITA,** A notícia apresenta um viés ideológico conservador ao abordar a questão da prisão preventiva de Lulinha e sua extradição da Espanha.
"MC Ryan, Poze do Rodo e Raphael, da Choquei, são enquadrados na Lei Antifacção e podem pegar até 40 anos de prisão",Decisão da Justiça Federal de Santos atinge os principais alvos da Operação Narco Fluxo e amplia o tempo máximo de prisão preventiva.,"O juiz Roberto Lemos dos Santos Filho, da 5ª Vara Criminal Federal de Santos, enquadrou MC Ryan SP, MC Poze do Rodo e Raphael Sousa Oliveira, dono da página “Choquei”, na Lei Antifacção, a pedido da Polícia Federal.

CONTINUA APÓS A PUBLICIDADE

Com a aplicação da lei, os investigados passam a responder por crimes com pena máxima de 40 anos de reclusão, combinando as sanções previstas para integração e financiamento de organização criminosa com agravantes da nova legislação.

Na decisão de 13 páginas, o magistrado afirma que os alvos da investigação são descritos pelos federais como envolvidos com “organizações criminosas ultraviolentas”, como o Primeiro Comando da Capital (PCC) e o Comando Vermelho (CV).

“Ao que parece, está sendo descortinada organização criminosa que atua e dá amparo a organizações criminosas ultraviolentas, que desafiam a segurança e a ordem nacional, com infiltração nos mais diversos segmentos da sociedade, em diversos ramos da iniciativa privada e, inclusive, em órgãos do Estado”, sustenta o magistrado.

Com a aplicação, MC Ryan, MC Poze do Rodo, Raphael Sousa Oliveira e o influenciador Chrys Dias ficam submetidos à prisão provisória por 90 dias. Eles estão custodiados desde 15 de abril, quando a Operação Narco Fluxo prendeu 33 suspeitos de lavar R$ 1,6 bilhão do crime organizado por meio de rifas e bets ilegais.

O relatório da Polícia Federal aponta que MC Ryan lideraria uma engrenagem voltada à lavagem de dinheiro do tráfico de drogas, com uso de bets, rifas ilegais e empresas ligadas à produção musical e ao entretenimento. Um elo indicado entre o funkeiro e o crime organizado seria o contador Rodrigo de Paula Morgado, investigado por ligação com o PCC e apontado como um dos principais operadores financeiros da organização, preso desde outubro de 2025.

O caso segue sob segredo de Justiça. Em abril, quando da prisão, a defesa de MC Ryan afirmou que todos os valores que transitam em suas contas “possuem origem devidamente comprovada, sendo ",2026-05-07 22:38:21-03:00,https://www.conexaopolitica.com.br/politica/mc-ryan-poze-do-rodo-e-raphael-da-choquei-sao-enquadrados-na-lei-antifaccao-e-podem-pegar-ate-40-anos-de-prisao/,conexaopolitica,ESQUERDA,"** A notícia apresenta um viés ideológico conservador ao enfatizar a aplicação da Lei Antifacção e a possibilidade de prisão dos envolvidos com pena máxima de 40 anos, o que sugere uma abordagem mais dura contra a criminalidade."
O estado onde Lula e Flávio Bolsonaro não conseguem liderar,"Goiás, com Caiado, vira exceção nacional em disputa entre lulismo e bolsonarismo.","Um levantamento divulgado nesta quarta-feira (13) pelo instituto Real Time Big Data aponta um cenário atípico em Goiás na disputa presidencial de 2026.

CONTINUA APÓS A PUBLICIDADE

Diferentemente do que ocorre em boa parte do país, nem o presidente Luiz Inácio Lula da Silva (PT), nem o senador Flávio Bolsonaro (PL) aparecem na liderança entre os eleitores goianos. O primeiro lugar no estado é ocupado pelo ex-governador Ronaldo Caiado (PSD), que registra 38% das intenções de voto.

Na sequência surge Lula, com 29%, enquanto Flávio Bolsonaro aparece com 24%. Os demais nomes testados pelo levantamento ficaram numericamente distantes.

Renan Santos (Missão) teve 2%, enquanto Romeu Zema (Novo) e Augusto Cury (Avante) marcaram 1% cada. Outros candidatos somados também registraram 1%. Brancos e nulos representam 2%, mesmo índice dos que disseram não saber ou preferiram não responder.

O desempenho de Caiado ocorre poucos meses após o fim de sua gestão no governo estadual. Segundo a pesquisa, o ex-governador deixou o cargo, em março, com índice de aprovação próximo de 85%, cenário que também influencia a disputa local em Goiás.

No plano estadual, o atual governador Daniel Vilela, que era vice de Caiado, aparece em posição favorável para a tentativa de reeleição. Já Gracinha Caiado lidera os números apresentados para a corrida ao Senado no estado.",2026-05-13 15:14:47-03:00,https://www.conexaopolitica.com.br/politica/o-estado-onde-lula-e-flavio-bolsonaro-nao-conseguem-liderar/,conexaopolitica,NEUTRO,"** A notícia apresenta uma análise de intenções de voto em Goiás para a disputa presidencial de 2026, destacando o desempenho do ex-governador Ronaldo Caiado (PSD) como líder, seguido por Lula e Flávio Bolsonaro. A abordagem da notícia é descritiva e apresenta dados estatísticos sem uma narrativa partidária explícita."
"Moradores de favelas apoiam massivamente operações policiais contra o crime organizado, apontam pesquisas",Levantamentos de diferentes institutos mostram adesão majoritária da população e indicam insatisfação com a atuação do governo Lula na área.,"A megaoperação policial nos complexos do Alemão e da Penha, realizada na terça-feira (28), segue repercutindo entre os moradores do estado do Rio de Janeiro. Quatro pesquisas realizadas nos dias seguintes à ação apontam que a maioria dos cariocas apoiou a Operação Contenção e quer ver novas ofensivas semelhantes contra o crime organizado. A aprovação também se estende a moradores de favelas e, em menor escala, a eleitores identificados com partidos de esquerda.

CONTINUA APÓS A PUBLICIDADE

O levantamento mais recente foi realizado pela Genial/Quaest e divulgado na noite de sábado (1º.nov). A sondagem registrou 64% de aprovação à operação. O instituto Paraná Pesquisas mediu 69,6%, a AtlasIntel, 62% entre brasileiros e 87,6% entre moradores de favelas do Rio. A pesquisa Datafolha, com metodologia distinta, mostrou que 57% concordam com a afirmação do governador Cláudio Castro de que a ação foi um sucesso.

A aprovação foi elevada, sobretudo, entre os moradores da Baixada Fluminense (73%) e da capital fluminense (68%). Entre os que ganham até dois salários mínimos, a aprovação ficou em 58%. Já entre os que recebem entre dois e cinco salários, subiu para 69%. Mesmo entre eleitores lulistas, a maioria foi favorável a novas operações.

No que diz respeito ao uso da força policial, o Paraná Pesquisas mostrou que 60,1% dos entrevistados não viram excessos. Na Datafolha, 48% disseram que a operação foi muito bem executada e 21% a classificaram como regular. A AtlasIntel indicou que 62,3% dos cariocas consideraram o nível de força adequado, número que chegou a 89,5% entre moradores de favelas.

A Genial/Quaest também investigou qual seria a atitude esperada de um policial ao encontrar um criminoso armado com um fuzil. Metade dos entrevistados afirmou que o agente deveria tentar prender, enquanto 45% defenderam o disparo imediato. A pergunta não especificava a postura do criminoso armado.

Os dados confirmam que a maioria dos entrevistados quer mais ações policiais semelhante",2025-11-02 07:00:00-03:00,https://www.conexaopolitica.com.br/politica/moradores-de-favelas-apoiam-massivamente-operacoes-policiais-contra-o-crime-organizado-apontam-pesquisas/,conexaopolitica,DIREITA,"** A notícia apresenta uma narrativa que destaca a aprovação da população em geral e dos moradores de favelas ao apoio às operações policiais contra o crime organizado, sem questionar as motivações ou os métodos utilizados pelas autoridades."
Witzel anuncia intenção de disputar o governo do Rio e fala em retorno à vida pública após cassação,Ex-governador afirma buscar partido para viabilizar candidatura e diz ter sido afastado sem condenação definitiva; filiação deve ser anunciada em abril.,"O ex-governador do Rio de Janeiro Wilson Witzel anunciou, nesta segunda-feira (9), a intenção de retornar à vida pública e disputar o governo fluminense nas eleições de 2026, mesmo ainda sem filiação partidária definida. Segundo o jornal Valor Econômico, Witzel está em busca de uma legenda e deve anunciar sua filiação no dia 4 de abril.

CONTINUA APÓS A PUBLICIDADE

Witzel foi afastado provisoriamente do cargo em 2020, no segundo ano de seu mandato, em meio a investigações sobre suspeitas de envolvimento em um esquema de desvio de recursos da área da saúde durante a pandemia de Covid-19. Em abril de 2021, ele foi cassado e teve os direitos políticos suspensos por cinco anos, decisão que o retirou formalmente da disputa eleitoral naquele período.

Em vídeo publicado em seu perfil oficial no Instagram, o ex-governador comentou as razões que o levaram a anunciar a intenção de voltar à política. “Muitas pessoas me perguntam porque a população do Rio de Janeiro deveria dar uma nova chance”, afirmou.

Na gravação, Witzel declarou ter vivenciado diretamente “os limites e as distorções do sistema político e administrativo” do Estado do Rio de Janeiro. Ele também afirmou ter sido alvo do que classificou como “o maior processo de linchamento público da história” local, sustentando que foi afastado do cargo sem “condenação definitiva e sem direito de defesa”.

O ex-governador comparou o atual momento com o início de sua gestão, em 2019. Segundo ele, à época assumiu o cargo com disposição para promover mudanças rápidas na administração estadual. Agora, afirmou retornar com uma postura distinta, destacando a necessidade de diálogo institucional e planejamento para a implementação de transformações duradouras.

Witzel também mencionou ter pago um “preço político muito alto” pelos acontecimentos que culminaram em seu afastamento, ainda antes da conclusão de todos os processos judiciais. Segundo ele, há pontos que permanecem pendentes de esclarecimento definitivo.",2026-02-10 05:20:00-03:00,https://www.conexaopolitica.com.br/politica/witzel-anuncia-intencao-de-disputar-o-governo-do-rio-e-fala-em-retorno-a-vida-publica-apos-cassacao/,conexaopolitica,DIREITA,** A notícia sobre Wilson Witzel anunciar sua intenção de disputar o governo do Rio de Janeiro em 2026 apresenta uma narrativa que prioriza a perspectiva conservadora e direitista.
"Indicado por Bolsonaro, Nunes Marques presidirá o TSE nas Eleições de 2026","Indicado por Bolsonaro, Nunes Marques presidirá o TSE nas eleições de 2026.","O ministro Kassio Nunes Marques assumirá a presidência do Tribunal Superior Eleitoral (TSE) em maio deste ano, ficando responsável pela condução das eleições gerais de 2026. Esta será a primeira vez que um ministro de tribunal superior indicado pelo ex-presidente Jair Bolsonaro (PL) presidirá a Corte eleitoral durante um processo nacional.

CONTINUA APÓS A PUBLICIDADE

Nunes Marques foi nomeado ao Supremo Tribunal Federal (STF) em 2020, após a aposentadoria do ministro Celso de Mello. Sua indicação, aprovada pelo Senado, marcou a primeira escolha de Bolsonaro para a mais alta instância do Judiciário. Em 2021, o então presidente fez sua segunda indicação ao STF: o ministro André Mendonça, que também ocupa vaga titular no TSE.

Estrutura do TSE

Diferentemente do STF e do STJ, o TSE possui composição temporária. O colegiado é formado por sete ministros: três provenientes do Supremo Tribunal Federal, dois do Superior Tribunal de Justiça (STJ) e dois oriundos da classe dos juristas. Os mandatos duram dois anos, podendo ser renovados, com exceção dos membros oriundos do STJ, cujo mandato é único.

A atual presidente do TSE, ministra Cármen Lúcia, deixará o cargo em maio. Com isso, o vice-presidente Nunes Marques assumirá automaticamente a presidência da Corte.

Atribuições

O presidente do TSE atua como coordenador máximo do processo eleitoral. A função envolve responsabilidades administrativas, normativas e jurisdicionais, incluindo o julgamento de registros de candidatura, fiscalização de propaganda e combate à desinformação.

Também está sob sua gestão a logística nacional das urnas eletrônicas e a presidência das sessões da Corte. Durante o período eleitoral, o presidente do TSE costuma realizar pronunciamentos oficiais à população por meio de rádio, televisão e internet.

Eleições de 2026

O primeiro turno das eleições está marcado para 4 de outubro, e o segundo turno ocorrerá em 25 de outubro. Os eleitores brasileiros escolherão presidente da República, governadore",2026-01-12 06:00:00-03:00,https://www.conexaopolitica.com.br/politica/indicado-por-bolsonaro-nunes-marques-presidira-o-tse-nas-eleicoes-de-2026/,conexaopolitica,DIREITA,"** A notícia apresenta uma narrativa que destaca a indicação de Nunes Marques para presidir o TSE por Bolsonaro, sem criticar explicitamente as escolhas do ex-presidente. No entanto, ao mencionar que será a primeira vez que um ministro indicado por Bolsonaro presidirá a Corte eleitoral durante um processo nacional, sugere uma preocupação com a imparcialidade e independência do Judiciário."
As péssimas notícias que Lula recebeu no Planalto,Silêncio domina nos bastidores após estatísticas que ninguém queria mostrar ao presidente e que alteraram o humor do petista.,"O presidente Luiz Inácio Lula da Silva (PT) está no Pará, em compromisso com as agendas da COP30. Nesta segunda-feira (3), ele cumprirá algumas agendas institucionais, como visitas a comunidades quilombolas e indígenas na região. Mas o clima não é nada bom. Internamente, Lula demonstra irritação, perdeu o tom de confiança e tem se mostrado inquieto com os números que chegaram ao Planalto.

CONTINUA APÓS A PUBLICIDADE

Os relatórios mais recentes de institutos como AtlasIntel, Datafolha, Paraná Pesquisas e Genial/Quaest chegaram ao Palácio do Planalto com um diagnóstico unânime: são péssimas notícias para o presidente Luiz Inácio Lula da Silva. A ampla aprovação à operação policial no Rio de Janeiro e a avaliação negativa do governo federal na área de segurança pública deixaram o clima tenso entre ministros e assessores próximos do presidente.

Segundo a AtlasIntel, 55,2% dos brasileiros aprovam a megaoperação conduzida pelo governo estadual, enquanto 50% classificam a atuação de Lula na segurança pública como ruim ou péssima. Apenas 31% consideram boa ou ótima. Na capital fluminense o quadro é ainda pior: 59% desaprovam o desempenho do presidente e somente 27% aprovam. Em levantamentos da Quaest e do Paraná Pesquisas o apoio à operação chega a índices próximos de 70%, mostrando que a maioria da população apoia ações firmes contra o crime.

Os números entre os moradores de favelas são ainda mais acentuados e materializam o tamanho do impacto político sobre o governo federal. O levantamento mostra que 80,9% dos moradores de favelas em todo o país aprovaram a megaoperação realizada no Rio de Janeiro, enquanto na capital fluminense o apoio chegou a 87,6%. Além disso, 55,9% dos brasileiros afirmaram que desejam ver mais operações semelhantes em outras regiões, percentual que sobe para cerca de 62% entre os cariocas. A maioria também considera que a operação foi um sucesso e que o governo estadual deve continuar com ações desse tipo, conforme dados da AtlasIntel/Bloomberg",2025-11-03 05:00:00-03:00,https://www.conexaopolitica.com.br/politica/as-pessimas-noticias-que-lula-recebeu-no-planalto/,conexaopolitica,DIREITA,"** A notícia apresenta uma narrativa que prioriza a avaliação negativa do governo federal na área de segurança pública e a aprovação da operação policial no Rio de Janeiro, o que sugere um viés ideológico conservador."
Trump responde a nova ameaça do Irã e diz que agirá com ‘força nunca vista antes’,Pronunciamento ocorre após IRGC prometer lançar a ofensiva mais feroz e devastadora da sua história contra alvos israelenses e bases militares dos Estados Unidos.,"O presidente dos Estados Unidos, Donald Trump, respondeu neste domingo (1º) à ameaça da Guarda Revolucionária Islâmica (IRGC) de lançar uma “ofensiva feroz” contra Israel e instalações militares norte-americanas no Oriente Médio.

CONTINUA APÓS A PUBLICIDADE

Em publicação na rede Truth Social, o presidente afirmou que, caso o Irã execute o ataque anunciado, haverá reação militar ampliada por parte dos Estados Unidos. “O Irã acaba de declarar que vai atacar com muita força hoje, mais forte do que jamais atacou antes. É MELHOR QUE NÃO FAÇAM ISSO, PORQUE SE FIZEREM, NÓS OS ATINGIREMOS COM UMA FORÇA NUNCA VISTA ANTES! Obrigado pela atenção! Presidente DONALD J. TRUMP”, escreveu.

A declaração foi feita após a IRGC divulgar comunicado prometendo realizar a “mais feroz operação ofensiva da história das Forças Armadas iranianas” contra alvos americanos e israelenses. No texto, o grupo classificou as bases militares dos Estados Unidos na região como terroristas.

Morte de Khamenei e de comandante da IRGC

O comunicado da IRGC foi divulgado depois da confirmação da morte do líder supremo do Irã, aiatolá Ali Khamenei, atingido durante bombardeio norte-americano contra sua residência oficial. Agências iranianas também confirmaram a morte do comandante da IRGC, Major General Pakpour.

Durante a madrugada de domingo no Brasil e manhã em Israel, mísseis disparados em direção a Tel Aviv foram interceptados pelo sistema de defesa israelense. Autoridades não divulgaram número consolidado de vítimas ou danos materiais decorrentes da nova rodada de ataques.

Estrutura de poder no Irã

Ali Khamenei, de 86 anos, ocupava desde 1989 o cargo de líder supremo do Irã. Ele exercia simultaneamente a chefia de Estado, o comando das Forças Armadas e autoridade final sobre decisões estratégicas do país. O posto concentra funções religiosas e políticas no sistema institucional iraniano.

A IRGC, subordinada diretamente ao líder supremo, desempenha papel central na política de segurança e nas oper",2026-03-01 09:00:00-03:00,https://www.conexaopolitica.com.br/politica/trump-responde-a-nova-ameaca-do-ira-e-diz-que-agira-com-forca-nunca-vista-antes/,conexaopolitica,DIREITA,"** A notícia apresenta uma declaração do presidente dos Estados Unidos, Donald Trump, em resposta à ameaça da Guarda Revolucionária Islâmica (IRGC) de lançar um ataque contra Israel e instalações militares norte-americanas. O tom da declaração é agressivo e ameaçador, com Trump prometendo uma ""força nunca vista antes"" em caso de ataque."
"Ao falar com Moraes, Tarcísio externa ‘promessa’ em relação ao STF",Chefe do Executivo paulista estaria recalculando rota e buscando aproximação e pacificação com magistrados da Suprema Corte.,"Após as críticas dirigidas ao ministro Alexandre de Moraes durante discurso no feriado de 7 de Setembro, o governador de São Paulo, Tarcísio de Freitas (Republicanos), retomou a interlocução com membros do Supremo Tribunal Federal (STF), segundo apuração de Igor Gadelha, do Metrópoles.

CONTINUA APÓS A PUBLICIDADE

Segundo uma publicação desta segunda-feira (3), Igor reporta que o governador chegou a telefonar para Moraes poucos dias após a repercussão das falas, afirmando que o tom não havia sido planejado e ocorreu “no calor do momento”.

Durante o ato cívico na Avenida Paulista, Tarcísio declarou que “ninguém aguenta mais a tirania de um ministro como Moraes”, em meio a uma multidão que acompanhava as falas do ex-presidente Jair Bolsonaro e de aliados. Até então, o governador vinha atuando como um dos principais canais de diálogo entre setores do bolsonarismo e o ministro do STF, que é relator de diversos inquéritos envolvendo o ex-presidente.

Na ligação, ainda conforme Gadelha, Tarcísio sinalizou a interlocutores que não pretende voltar a fazer críticas públicas a membros da Corte. A mudança de tom, inclusive, vem acompanhada de gestos concretos. Na semana passada, o governador esteve em Brasília e se reuniu com ao menos três ministros do Supremo: Edson Fachin, atual presidente do tribunal, Nunes Marques e Gilmar Mendes. Com este último, Tarcísio almoçou na quarta-feira (29), em encontro reservado.",2025-11-03 07:00:00-03:00,https://www.conexaopolitica.com.br/politica/ao-falar-com-moraes-tarcisio-externa-promessa-em-relacao-ao-stf/,conexaopolitica,DIREITA,"** A notícia apresenta uma abordagem crítica ao ministro Alexandre de Moraes e ao STF, sugerindo que o governador Tarcísio de Freitas está recalculando sua rota para se aproximar dos magistrados da Suprema Corte. O tom da notícia é mais próximo do discurso conservador, criticando a ""tirania"" de um ministro do STF."
A corrida começou: veja quem são os pré-candidatos à Presidência até o momento,"Nomes do campo governista e da oposição se movimentam com agendas, discursos e articulações políticas no país e no exterior.","A oficialização dos candidatos para as eleições presidenciais deste ano será realizada apenas em agosto, após as convenções partidárias. Atualmente, diversos nomes já manifestaram suas pré-candidaturas, visando a articulação política e o desempenho nas pesquisas eleitorais, que podem influenciar a permanência ou retirada de candidatos da disputa.

CONTINUA APÓS A PUBLICIDADE

Até o presente momento, estão confirmados seis pré-candidatos à Presidência para o pleito de 2026, que promete ser um dos mais tensos da história eleitoral brasileira. Esta será a primeira eleição após a prisão do ex-presidente Jair Bolsonaro (PL).

Desafios eleitorais

Simultaneamente, já é possível ver um aumento nas tensões entre os diferentes poderes, com ênfase no crescente ceticismo em relação à imparcialidade de ministros do Supremo Tribunal Federal (STF). A desconfiança em relação à Corte, que se estende além da ala da direita, foi acentuada pela crise do Banco Master e pelo envolvimento dos ministros Dias Toffoli e Alexandre de Moraes no caso.

Três ministros do STF fazem parte do Tribunal Superior Eleitoral (TSE). Questões relacionadas ao Supremo devem dominar os debates e posicionamentos dos candidatos.

Além do projeto da direita de implementar ao menos um processo de impeachment contra ministros do STF, o que está intimamente ligado à eleição para o Senado, o próximo presidente poderá indicar três novos ministros do Supremo durante seu mandato. Em contraste, os debates e campanhas dos candidatos à Presidência devem se concentrar em questões econômicas e de segurança pública.

Os desafios enfrentados incluem a baixa aprovação do governo e uma grave situação econômica, com a dívida pública bruta em uma trajetória de crescimento acelerado, com previsões de ultrapassar 83% do PIB (Produto Interno Bruto) ainda neste ano e sucessivos aumentos de impostos. “Os problemas do ‘cotidiano imediato’ são os que mais mobilizam a grande massa do eleitorado: economia – inflação, inadimplência, empr",2026-02-10 06:10:00-03:00,https://www.conexaopolitica.com.br/politica/a-corrida-comecou-veja-quem-sao-os-pre-candidatos-a-presidencia-ate-o-momento/,conexaopolitica,NEUTRO,"** A notícia apresenta uma abordagem equilibrada e objetiva sobre a corrida eleitoral para a Presidência do Brasil em 2026, sem adotar um tom crítico ou defensivo em relação a qualquer campo político."
