titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Editorial,Editorial,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/opiniao/editorial/,brasildefato,ESQUERDA,"** O texto é uma declaração editorial que não apresenta informações objetivas sobre um evento específico, mas sim expressa a opinião do veículo sobre questões políticas e sociais."
BRICS,Portuguese,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. All original content produced and editorially authored by Brasil de Fato may be reproduced, provided it is not altered and proper credit is given.",,https://www.brasildefato.com.br/editoria/english/brics/,brasildefato,NEUTRO,"** A notícia sobre o BRICS é uma informação factual e descritiva sem adjetivação ou juízo de valor, apenas apresentando a sigla e o nome do grupo em português."
O que está acontecendo na Venezuela,"A Venezuela é um dos principais palcos de tensões da América Latina e, há anos, é alvo de sanções impostas pelos EUA e pela Europa, que constituem um bloqueio.","A Venezuela é um dos principais palcos de tensões da América Latina e, há anos, é alvo de sanções impostas pelos EUA e pela Europa, que constituem um bloqueio. O Brasil de Fato acompanha os principais acontecimentos direto de Caracas.",2020-11-05 14:33:57+00:00,https://www.brasildefato.com.br/correspondente/venezuela/,brasildefato,ESQUERDA,"** A notícia apresenta uma narrativa que destaca as sanções impostas pelos EUA e pela Europa à Venezuela como um ""bloqueio"", o que sugere uma crítica ao governo venezuelano e aos países que impuseram essas sanções. Além disso, a notícia não apresenta informações sobre os motivos pelas quais essas sanções foram impostas ou as consequências delas para a população venezuelana."
"‘Congresso altera lei que ele mesmo aprovou para ter privilégios eleitorais’, diz cientista política",Luciana Santana fala em ‘inversão de prioridades’ e chama de retrocesso derrubada de veto de Lula,"O Congresso Nacional derrubou um veto do presidente Luiz Inácio Lula da Silva (PT) à Lei de Diretrizes Orçamentárias (LDO) 2026, liberando doações de bens, valores e benefícios do poder público a estados e municípios nos três meses que antecedem as eleições.

Para Luciana Santana, cientista política e professora na Universidade Federal de Alagoas (Ufal), a decisão do Congresso é um retrocesso e pode ser considerada inconstitucional. “Os impedimentos de repasses acontecem justamente para não ter qualquer contaminação e vieses na disputa eleitoral, para evitar qualquer tipo de favorecimento. Eu ainda acredito em alguma ação de inconstitucionalidade, que foi justamente o que fundamentou o veto presidencial. Acredito que a gente deve ter nos próximos dias alguma ação nesse sentido”, avalia em entrevista ao Conexão BdF, da Rádio Brasil de Fato.

Santana destaca a incoerência do Congresso Nacional ao alterar a LDO, que define o uso de recursos ao longo de todo o ano vigente. “A Câmara dos Deputados não está comprometida em seguir a LDO que ela mesma aprovou garantindo o teto de gastos das diferentes rubricas, das diferentes áreas. A gente está incorrendo, claramente, em uma irresponsabilidade estatal quando a própria instituição que aprova a lei orçamentária acaba criando uma situação que extrapola essa lei, esse orçamento que o Estado brasileiro tem para levar as contas em dias em um ano como esse”, diz a cientista política.

Ela traz também o questionamento de qual, afinal de contas, é a prioridade dos políticos eleitos para compor as casas legislativas. “Qual é a prioridade? Você criar formas de burlar esse sistema, de criar privilégios eleitorais, especificamente nesses três meses em que a eleição acontece, com todos esses procedimentos, ou garantir o desenvolvimento de áreas estratégicas e essenciais para a população? O que a gente tem é uma inversão de prioridades”, diz.",2026-05-22 00:00:00,https://www.brasildefato.com.br/2026/05/22/congresso-altera-lei-que-ele-mesmo-aprovou-para-ter-privilegios-eleitorais-diz-cientista-politica/,brasildefato,ESQUERDA,"** A notícia apresenta uma análise crítica da decisão do Congresso Nacional de derrubar o veto presidencial à Lei de Diretrizes Orçamentárias (LDO) 2026, destacando a possibilidade de inconstitucionalidade e retrocesso na política eleitoral."
Justiça condena Marinha a pagar R$ 200 mil por ofensas a João Cândido,A 4ª Vara Federal do Rio de Janeiro condenou a União a pagar uma indenização de R$ 200 mil por danos morais coletivos por causa de ofensas a João Cândido…,"A 4ª Vara Federal do Rio de Janeiro condenou a União a pagar uma indenização de R$ 200 mil por danos morais coletivos por causa de ofensas a João Cândido Felisberto e aos participantes da Revolta da Chibata feitas pela Marinha do Brasil.

A sentença foi proferida pelo juiz federal substituto Mario Victor Braga Pereira Francisco de Souza, nos autos de ação civil pública ajuizada pelo Ministério Público Federal (MPF).

A ação questionava manifestações institucionais da Marinha do Brasil relacionadas ao Projeto de Lei nº 4.046/2021, que propõe a inscrição de João Cândido no Livro de Heróis e Heroínas da Pátria.

Segundo o MPF, em ofício encaminhado à Comissão de Cultura da Câmara dos Deputados, a Marinha teria classificado a Revolta da Chibata como “deplorável página da história nacional”, além de utilizar expressões como “abjetos” e “reprovável exemplo” para se referir aos marinheiros envolvidos no movimento.

Na sentença, segundo a Justiça, o magistrado reconheceu que a Marinha tem legitimidade para apresentar ao Parlamento sua interpretação técnico-histórica sobre os fatos ocorridos em 1910, inclusive posicionando-se contra a concessão da honraria. Contudo, destacou que a liberdade de expressão institucional não autoriza o uso de linguagem ofensiva ou discriminatória.

A decisão estabelece que a indenização por dano moral coletivo de R$ 200 mil deverá ser destinada a projetos de valorização e preservação da memória de João Cândido e da Revolta da Chibata.

Além de fixar a indenização, a Justiça determinou que a União se abstenha de utilizar linguagem considerada estigmatizante ou pejorativa em manifestações oficiais sobre João Cândido Felisberto e os participantes da Revolta da Chibata.

Revolta da Chibata

Em 1910, a Revolta da Chibata, liderada por João Cândido, mobilizou marinheiros, a maioria negros e pobres, contra açoites e condições degradantes na Marinha. O movimento emergiu após um homem receber 250 chibatadas. Em quatro dias de levante, os castigos foram a",2026-05-21 00:00:00,https://www.brasildefato.com.br/2026/05/21/justica-condena-marinha-a-pagar-r-200-mil-por-ofensas-a-joao-candido/,brasildefato,ESQUERDA,"** A notícia apresenta uma narrativa que prioriza a defesa dos direitos coletivos e da memória histórica, destacando as ofensas à Revolta da Chibata e ao seu líder João Cândido, o que é característico de uma abordagem progressista."
"Flávio pediu dinheiro a Vorcaro: 48% dos eleitores defendem que senador desista da candidatura, diz Datafolha","A pesquisa Datafolha, divulgada nesta sexta-feira (22), mostra que 48% dos eleitores defendem que o senador e pré-candidato à Presidência da República Flávio…","A pesquisa Datafolha, divulgada nesta sexta-feira (22), mostra que 48% dos eleitores defendem que o senador e pré-candidato à Presidência da República Flávio Bolsonaro (PL) deveria desistir da candidatura, após a divulgação de conversas em que ele pede R$ 134 milhões ao banqueiro Daniel Vorcaro, dono do Banco Master, reveladas pelo The Intercept.

Outros 44% afirmam que ele deveria manter a candidatura e 8% não souberam responder. Entre os eleitores que pretendem votar em Flávio, 10% também avaliam que ele deveria desistir.

Além da intenção de voto, o Datafolha também apurou a avaliação dos eleitores sobre o comportamento de Flávio Bolsonaro. Para 64%, o senador agiu mal, enquanto 25% avaliaram que ele agiu bem. Outros 11% não souberam responder.

72% dos eleitores consideram que as revelações mostram que Flávio tinha uma relação próxima com o Vorcaro. No entanto, somente 58% dos entrevistados disseram ter tomado conhecimento das notícias sobre a relação dos dois.

Foram entrevistadas 2.004 pessoas entre os dias 20 e 22 de maio. A margem de erro é de dois pontos percentuais, para mais ou para menos, e o nível de confiança é de 95%.

Na manhã da sexta, o Datafolha já havia divulgado uma pesquisa que mostra o impacto do escândalo na candidatura do senador.

Após um cenário de empate no 2º turno, em levantamentos anteriores, o presidente Luiz Inácio Lula da Silva (PT) aparece com 47% das intenções de voto e Flávio Bolsonaro (PL) com 43%. Já no 1º turno, Lula ampliou de 3 para 9 pontos a vantagem sobre o senador: 40% a 31%.

Os demais candidatos da direita, Romeu Zema (Novo), Ronaldo Caiado (PSD) e Renan Santos (Missão), não se beneficiaram da situação, mantendo patamares próximos aos das últimas pesquisas.

Entenda o caso

Reportagem publicada pelo Intercept Brasil revelou mensagens e documentos que apontam uma negociação para o repasse de US$ 24 milhões, cerca de R$ 132 milhões à época, destinados ao financiamento de Dark Horse. Segundo o site, ao menos US$ 10,6 milh",2026-05-23 00:00:00,https://www.brasildefato.com.br/2026/05/23/flavio-pediu-dinheiro-a-vorcaro-48-dos-eleitores-defendem-que-senador-desista-da-candidatura-diz-datafolha/,brasildefato,ESQUERDA,"** A notícia apresenta uma abordagem crítica ao senador Flávio Bolsonaro, destacando a reação negativa dos eleitores à sua atuação e às revelações sobre suas conversas com o banqueiro Daniel Vorcaro. O tom da notícia sugere um viés de esquerda, pois enfatiza a necessidade de responsabilização política e a importância de manter os políticos comprometidos com as expectativas dos eleitores."
Climate,Portuguese,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. All original content produced and editorially authored by Brasil de Fato may be reproduced, provided it is not altered and proper credit is given.",,https://www.brasildefato.com.br/editoria/english/climate/,brasildefato,NEUTRO,"** A notícia é uma declaração sobre a política de direitos autorais do portal Brasil de Fato, sem conteúdo específico ou análise jornalística."
Opinião,ARTIGO,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. Artigos de personalidades e colaboradores de movimentos populares, organizações sociais e sindicais. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/opiniao/,brasildefato,ESQUERDA,"** O texto apresenta uma opinião sobre um tema específico, utilizando linguagem crítica e argumentativa. A estrutura é típica de artigos de opinião, com a apresentação de pontos de vista e análises."
Brazil,Portuguese,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. All original content produced and editorially authored by Brasil de Fato may be reproduced, provided it is not altered and proper credit is given.",,https://www.brasildefato.com.br/editoria/english/brazil/,brasildefato,NEUTRO,"** A notícia não apresenta informações específicas sobre um evento ou tema político, mas sim uma declaração geral sobre a política de reprodução de conteúdo do portal Brasil de Fato."
Socioambiental,Adaptação climática,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/socioambiental/,brasildefato,NEUTRO,"** A notícia não apresenta um tom crítico ou defensivo em relação a qualquer campo político, e sim apresenta informações objetivas sobre o tema da adaptação climática."
Direitos,LUTA QUILOMBOLA,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. Cobertura de violações de direitos fundamentais e da luta pelos direitos das classes oprimidas. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/direitos/,brasildefato,ESQUERDA,"** O conteúdo apresenta uma cobertura jornalística sobre a luta quilombola, enfatizando violações de direitos fundamentais e a luta pelos direitos das classes oprimidas. A abordagem é crítica ao sistema vigente, priorizando a justiça social."
Opinion,Portuguese,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. All original content produced and editorially authored by Brasil de Fato may be reproduced, provided it is not altered and proper credit is given.",,https://www.brasildefato.com.br/editoria/english/opinion/,brasildefato,ESQUERDA,"** A notícia é uma opinião editorial que apresenta um ponto de vista crítico sobre determinado assunto, sem ser uma notícia puramente factual ou descritiva. Ela apresenta argumentos e análises que refletem a linha editorial do veículo, que é ESQUERDA/PROGRESSISTA."
Lula pede que governador do RJ trabalhe para prender milicianos,"O presidente Luiz Inácio Lula da Silva pediu neste sábado (23) que o governador do Rio de Janeiro, Ricardo Couto, trabalhe para prender “ladrões e milicianos”…","O presidente Luiz Inácio Lula da Silva pediu neste sábado (23) que o governador do Rio de Janeiro, Ricardo Couto, trabalhe para prender “ladrões e milicianos” que, segundo ele, comandaram o estado ao longo dos últimos anos.

“Ninguém está esperando que você faça um viaduto. Ninguém está esperando que você faça uma ponte. Ninguém está querendo que você faça uma praia artificial. Sabe o que essas pessoas esperam de você nesses meses? Trabalhe para prender todos os ladrões que governaram esse estado. E deputados que fazem parte de uma milícia organizada.”

“Não é possível o Rio de Janeiro, o estado mais conhecido no mundo, a cidade mais famosa no mundo, a gente ouvir nos jornais que o crime organizado tomou conta do território, que as facções tomaram conta do território”, completou, durante a inauguração do Centro de Desenvolvimento Tecnológico em Saúde da Fundação Oswaldo Cruz (Fiocruz), no Rio de Janeiro.

No evento, Lula garantiu que Couto contará com todo o apoio do governo federal e voltou a dizer que aguarda apenas que o Senado aprove a Proposta de Emenda à Constituição (PEC) 18/25, conhecida como PEC da Segurança Pública e já aprovada pelo plenário da Câmara dos Deputados, para criar o Ministério da Segurança Pública.

“Pra gente poder enfrentar [questões envolvendo segurança pública], de fato, tem que definir qual é o papel da União. Pela Constituição de 88, a União não tem muito papel na segurança”, destacou. “Muitas vezes, o governador fica refém da polícia. E aí, não se liberta mais”, completou o presidente.

“Aproveite esses seis meses que você tem. Ou 10 meses. Aproveite. Faça o que muita gente não fez em 10 anos nesse estado. Ajude a consertar esse estado. Pode ficar certo que é isso que o povo do Rio de Janeiro espera de você. Não é possível esse estado poderoso, bonito, ser governado por miliciano. O povo do Rio não merece isso”, concluiu Lula, se dirigindo a Couto.

Entenda

Em abril, o ministro Cristiano Zanin, do Supremo Tribunal Federal (STF) decidi",2026-05-23 00:00:00,https://www.brasildefato.com.br/2026/05/23/lula-pede-que-governador-do-rj-trabalhe-para-prender-milicianos/,brasildefato,ESQUERDA,"** O texto apresenta uma abordagem crítica ao crime organizado e à falta de ação do governo estadual no combate às milícias, o que é coerente com a linha editorial de ESQUERDA/PROGRESSISTA do portal."
Politics,Portuguese,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. All original content produced and editorially authored by Brasil de Fato may be reproduced, provided it is not altered and proper credit is given.",,https://www.brasildefato.com.br/editoria/english/politics/,brasildefato,INDEFINIDO,Não identificada.
Política,combate ao crime,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. O que acontece na política e na economia do Brasil. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/politica/,brasildefato,NEUTRO,"** A notícia não apresenta uma narrativa específica sobre um evento político, mas sim é uma página que reúne conteúdo sobre política e economia. Não há adjetivação ou juízo de valor explícito."
Economia,contenção,"Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos. Todos os conteúdos de produção exclusiva e de autoria editorial do Brasil de Fato podem ser reproduzidos, desde que não sejam alterados e que se deem os devidos créditos.",,https://www.brasildefato.com.br/editoria/economia/,brasildefato,ESQUERDA,"** A notícia apresenta uma abordagem crítica à economia, destacando a contenção e os impactos negativos na sociedade, o que é característico de uma narrativa de ESQUERDA."
